Date,Primary,Industry,Employment,name
1985 Q4,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",28.9,Manufacturing
1985 Q4,C.MANU,16Printing (including the Reproduction of Recorded Media),48.5,Manufacturing
1985 Q4,C.MANU,17Petroleum and Coal Product Manufacturing,7.5,Manufacturing
1985 Q4,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,42.6,Manufacturing
1985 Q4,C.MANU,19Polymer Product and Rubber Product Manufacturing,54.9,Manufacturing
1985 Q4,C.MANU,20Non-Metallic Mineral Product Manufacturing,50.2,Manufacturing
1985 Q4,C.MANU,21Primary Metal and Metal Product Manufacturing,83,Manufacturing
1985 Q4,C.MANU,22Fabricated Metal Product Manufacturing,106.8,Manufacturing
1985 Q4,C.MANU,23Transport Equipment Manufacturing,121.2,Manufacturing
1985 Q4,C.MANU,24Machinery and Equipment Manufacturing,134,Manufacturing
1985 Q4,C.MANU,25Furniture and Other Manufacturing,62.7,Manufacturing
1985 Q4,D.EGWWS,26Electricity Supply,85.8,"Electricity,Gas"
1985 Q4,D.EGWWS,27Gas Supply,10.4,"Electricity,Gas"
1985 Q4,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",47.8,"Electricity,Gas"
1985 Q4,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",8.8,"Electricity,Gas"
1985 Q4,E.Const,30 Building Construction,142.2,Construction
1985 Q4,E.Const,31 Heavy and Civil Engineering Construction,53.9,Construction
1985 Q4,E.Const,32 Construction Services,280.9,Construction
1985 Q4,F.Wholesale,"
33 Basic Material Wholesaling",111.4,Wholesale
1985 Q4,F.Wholesale,34 Machinery and Equipment Wholesaling,86.1,Wholesale
1985 Q4,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,23.4,Wholesale
1985 Q4,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",56.8,Wholesale
1985 Q4,F.Wholesale,37 Other Goods Wholesaling,79,Wholesale
1985 Q4,F.Wholesale,38 Commission-Based Wholesaling,3.2,Wholesale
1985 Q4,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,9,Retail Trade
1985 Q4,G.MVMVPR,40 Fuel Retailing,35.5,Retail Trade
1985 Q4,G.MVMVPR,41 Food Retailing,211.5,Retail Trade
1985 Q4,G.MVMVPR,42 Other Store-Based Retailing,420.1,Retail Trade
1985 Q4,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,1.1,Retail Trade
1985 Q4,H.AFS,44 Accommodation,60.1,Accommodation&Food
1985 Q4,H.AFS,45 Food and Beverage Services,284.3,Accommodation&Food
1985 Q4,I.TPW,46 Road Transport,152.3,Transport
1985 Q4,I.TPW,47 Rail Transport,68.5,Transport
1985 Q4,I.TPW,48 Water Transport,7.7,Transport
1985 Q4,I.TPW,49 Air and Space Transport,33,Transport
1985 Q4,I.TPW,50 Other Transport,13.2,Transport
1985 Q4,I.TPW,51 Postal and Courier Pick-up and Delivery Services,69.8,Transport
1985 Q4,I.TPW,52 Transport Support Services,51.6,Transport
1985 Q4,I.TPW,53 Warehousing and Storage Services,10.1,Transport
1985 Q4,J.IMT,54 Publishing (except Internet and Music Publishing),40.3,Media&telecom
1985 Q4,J.IMT,55 Motion Picture and Sound Recording Activities,19.6,Media&telecom
1985 Q4,J.IMT,56 Broadcasting (except Internet),15.3,Media&telecom
1985 Q4,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
1985 Q4,J.IMT,58 Telecommunications Services,74.9,Media&telecom
1985 Q4,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",7.4,Media&telecom
1985 Q4,J.IMT,60 Library and Other Information Services,7.8,Media&telecom
1985 Q4,K.FIS,62 Finance,186,Financial
1985 Q4,K.FIS,63 Insurance and Superannuation Funds,67.8,Financial
1985 Q4,K.FIS,64 Auxiliary Finance and Insurance Services,36.4,Financial
1985 Q4,L.RHRES,66 Rental and Hiring Services (except Real Estate),26.9,Retal&Realestate
1985 Q4,L.RHRES,67 Property Operators and Real Estate Services,70.5,Retal&Realestate
1985 Q4,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",263.9,Professional&Scientific
1985 Q4,M.PSTS,70 Computer System Design and Related Services,16.1,Professional&Scientific
1985 Q4,N.ASS,72 Administrative Services,68.9,Administrative
1985 Q4,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",65.1,Administrative
1985 Q4,O.PAS,75 Public Administration,285,Public
1985 Q4,O.PAS,76 Defence,24.8,Public
1985 Q4,O.PAS,"77 Public Order, Safety and Regulatory Services",72,Public
1985 Q4,P.EDUTRA,80 Preschool and School Education,340.1,Education
1985 Q4,P.EDUTRA,81 Tertiary Education,112.7,Education
1985 Q4,P.EDUTRA,"82 Adult, Community and Other Education",29,Education
1985 Q4,Q.HCSA,84 Hospitals,236.5,Healthcare
1985 Q4,Q.HCSA,85 Medical and Other Health Care Services,130.8,Healthcare
1985 Q4,Q.HCSA,86 Residential Care Services,115.4,Healthcare
1985 Q4,Q.HCSA,87 Social Assistance Services,76.6,Healthcare
1985 Q4,R.ARS,89 Heritage Activities,82.6,Arts
1985 Q4,R.ARS,90 Creative and Performing Arts Activities,9.2,Arts
1985 Q4,R.ARS,91 Sports and Recreation Activities,41.4,Arts
1985 Q4,R.ARS,92 Gambling Activities,21.3,Arts
1985 Q4,S.Other,94 Repair and Maintenance,173.9,Other
1985 Q4,S.Other,95 Personal and Other Services,112.3,Other
1985 Q4,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,16.1,Other
1986 Q1,A.AFF,01 Agriculture,382.9,Agriculture
1986 Q1,A.AFF,02 Aquaculture,3.7,Agriculture
1986 Q1,A.AFF,03 Forestry and Logging,8.8,Agriculture
1986 Q1,A.AFF,"04 Fishing, Hunting and Trapping",8.4,Agriculture
1986 Q1,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",16.7,Agriculture
1986 Q1,B.MINING,06 Coal Mining,37,Mining
1986 Q1,B.MINING,07 Oil and Gas Extraction,4.1,Mining
1986 Q1,B.MINING,08 Metal Ore Mining,39.7,Mining
1986 Q1,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,13.7,Mining
1986 Q1,B.MINING,10 Exploration and Other Mining Support Services,14.7,Mining
1986 Q1,C.MANU,11Food Product Manufacturing,160.7,Manufacturing
1986 Q1,C.MANU,12Beverage and Tobacco Product Manufacturing,21.4,Manufacturing
1986 Q1,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",124.2,Manufacturing
1986 Q1,C.MANU,14Wood Product Manufacturing,43.8,Manufacturing
1986 Q1,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",30.7,Manufacturing
1986 Q1,C.MANU,16Printing (including the Reproduction of Recorded Media),53.3,Manufacturing
1986 Q1,C.MANU,17Petroleum and Coal Product Manufacturing,6.4,Manufacturing
1986 Q1,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,46,Manufacturing
1986 Q1,C.MANU,19Polymer Product and Rubber Product Manufacturing,54.3,Manufacturing
1986 Q1,C.MANU,20Non-Metallic Mineral Product Manufacturing,55.2,Manufacturing
1986 Q1,C.MANU,21Primary Metal and Metal Product Manufacturing,88.6,Manufacturing
1986 Q1,C.MANU,22Fabricated Metal Product Manufacturing,106.9,Manufacturing
1986 Q1,C.MANU,23Transport Equipment Manufacturing,115.1,Manufacturing
1986 Q1,C.MANU,24Machinery and Equipment Manufacturing,126.4,Manufacturing
1986 Q1,C.MANU,25Furniture and Other Manufacturing,61.4,Manufacturing
1986 Q1,D.EGWWS,26Electricity Supply,87.8,"Electricity,Gas"
1986 Q1,D.EGWWS,27Gas Supply,9.5,"Electricity,Gas"
1986 Q1,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",52.7,"Electricity,Gas"
1986 Q1,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",8.7,"Electricity,Gas"
1986 Q1,E.Const,30 Building Construction,133.7,Construction
1986 Q1,E.Const,31 Heavy and Civil Engineering Construction,57.8,Construction
1986 Q1,E.Const,32 Construction Services,276.9,Construction
1986 Q1,F.Wholesale,"
33 Basic Material Wholesaling",115.7,Wholesale
1986 Q1,F.Wholesale,34 Machinery and Equipment Wholesaling,81.4,Wholesale
1986 Q1,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,23.2,Wholesale
1986 Q1,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",52.2,Wholesale
1986 Q1,F.Wholesale,37 Other Goods Wholesaling,78.6,Wholesale
1986 Q1,F.Wholesale,38 Commission-Based Wholesaling,3.1,Wholesale
1986 Q1,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,8.3,Retail Trade
1986 Q1,G.MVMVPR,40 Fuel Retailing,36.2,Retail Trade
1986 Q1,G.MVMVPR,41 Food Retailing,208.9,Retail Trade
1986 Q1,G.MVMVPR,42 Other Store-Based Retailing,419.1,Retail Trade
1986 Q1,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,1.1,Retail Trade
1986 Q1,H.AFS,44 Accommodation,60.5,Accommodation&Food
1986 Q1,H.AFS,45 Food and Beverage Services,282,Accommodation&Food
1986 Q1,I.TPW,46 Road Transport,148.1,Transport
1986 Q1,I.TPW,47 Rail Transport,71.6,Transport
1986 Q1,I.TPW,48 Water Transport,8.3,Transport
1986 Q1,I.TPW,49 Air and Space Transport,33.6,Transport
1986 Q1,I.TPW,50 Other Transport,14,Transport
1986 Q1,I.TPW,51 Postal and Courier Pick-up and Delivery Services,69.8,Transport
1986 Q1,I.TPW,52 Transport Support Services,48.4,Transport
1986 Q1,I.TPW,53 Warehousing and Storage Services,10.8,Transport
1986 Q1,J.IMT,54 Publishing (except Internet and Music Publishing),44.5,Media&telecom
1986 Q1,J.IMT,55 Motion Picture and Sound Recording Activities,17.1,Media&telecom
1986 Q1,J.IMT,56 Broadcasting (except Internet),13.3,Media&telecom
1986 Q1,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
1986 Q1,J.IMT,58 Telecommunications Services,75,Media&telecom
1986 Q1,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",7.4,Media&telecom
1986 Q1,J.IMT,60 Library and Other Information Services,8.3,Media&telecom
1986 Q1,K.FIS,62 Finance,202,Financial
1986 Q1,K.FIS,63 Insurance and Superannuation Funds,66.3,Financial
1986 Q1,K.FIS,64 Auxiliary Finance and Insurance Services,34.3,Financial
1986 Q1,L.RHRES,66 Rental and Hiring Services (except Real Estate),24.3,Retal&Realestate
1986 Q1,L.RHRES,67 Property Operators and Real Estate Services,65.1,Retal&Realestate
1986 Q1,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",277.1,Professional&Scientific
1986 Q1,M.PSTS,70 Computer System Design and Related Services,15.6,Professional&Scientific
1986 Q1,N.ASS,72 Administrative Services,67.1,Administrative
1986 Q1,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",64.4,Administrative
1986 Q1,O.PAS,75 Public Administration,296.2,Public
1986 Q1,O.PAS,76 Defence,27.9,Public
1986 Q1,O.PAS,"77 Public Order, Safety and Regulatory Services",71.3,Public
1986 Q1,P.EDUTRA,80 Preschool and School Education,310.9,Education
1986 Q1,P.EDUTRA,81 Tertiary Education,101.5,Education
1986 Q1,P.EDUTRA,"82 Adult, Community and Other Education",26.4,Education
1986 Q1,Q.HCSA,84 Hospitals,243.5,Healthcare
1986 Q1,Q.HCSA,85 Medical and Other Health Care Services,136.1,Healthcare
1986 Q1,Q.HCSA,86 Residential Care Services,118.7,Healthcare
1986 Q1,Q.HCSA,87 Social Assistance Services,78.5,Healthcare
1986 Q1,R.ARS,89 Heritage Activities,76,Arts
1986 Q1,R.ARS,90 Creative and Performing Arts Activities,8.1,Arts
1986 Q1,R.ARS,91 Sports and Recreation Activities,37.5,Arts
1986 Q1,R.ARS,92 Gambling Activities,19.7,Arts
1986 Q1,S.Other,94 Repair and Maintenance,173.4,Other
1986 Q1,S.Other,95 Personal and Other Services,115.1,Other
1986 Q1,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,14.5,Other
1986 Q2,A.AFF,01 Agriculture,394,Agriculture
1986 Q2,A.AFF,02 Aquaculture,3.6,Agriculture
1986 Q2,A.AFF,03 Forestry and Logging,9.7,Agriculture
1986 Q2,A.AFF,"04 Fishing, Hunting and Trapping",8.1,Agriculture
1986 Q2,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",18.6,Agriculture
1986 Q2,B.MINING,06 Coal Mining,32.8,Mining
1986 Q2,B.MINING,07 Oil and Gas Extraction,3.3,Mining
1986 Q2,B.MINING,08 Metal Ore Mining,42.1,Mining
1986 Q2,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,13.1,Mining
1986 Q2,B.MINING,10 Exploration and Other Mining Support Services,12.4,Mining
1986 Q2,C.MANU,11Food Product Manufacturing,165.9,Manufacturing
1986 Q2,C.MANU,12Beverage and Tobacco Product Manufacturing,18.4,Manufacturing
1986 Q2,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",124.3,Manufacturing
1986 Q2,C.MANU,14Wood Product Manufacturing,49,Manufacturing
1986 Q2,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",31.1,Manufacturing
1986 Q2,C.MANU,16Printing (including the Reproduction of Recorded Media),50.4,Manufacturing
1986 Q2,C.MANU,17Petroleum and Coal Product Manufacturing,7,Manufacturing
1986 Q2,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,46.7,Manufacturing
1986 Q2,C.MANU,19Polymer Product and Rubber Product Manufacturing,54.9,Manufacturing
1986 Q2,C.MANU,20Non-Metallic Mineral Product Manufacturing,56.5,Manufacturing
1986 Q2,C.MANU,21Primary Metal and Metal Product Manufacturing,77,Manufacturing
1986 Q2,C.MANU,22Fabricated Metal Product Manufacturing,106.8,Manufacturing
1986 Q2,C.MANU,23Transport Equipment Manufacturing,115,Manufacturing
1986 Q2,C.MANU,24Machinery and Equipment Manufacturing,124.3,Manufacturing
1986 Q2,C.MANU,25Furniture and Other Manufacturing,63.6,Manufacturing
1986 Q2,D.EGWWS,26Electricity Supply,86.1,"Electricity,Gas"
1986 Q2,D.EGWWS,27Gas Supply,10.7,"Electricity,Gas"
1986 Q2,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",47.2,"Electricity,Gas"
1986 Q2,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",8.5,"Electricity,Gas"
1986 Q2,E.Const,30 Building Construction,141.8,Construction
1986 Q2,E.Const,31 Heavy and Civil Engineering Construction,64.6,Construction
1986 Q2,E.Const,32 Construction Services,289.8,Construction
1986 Q2,F.Wholesale,"
33 Basic Material Wholesaling",120.2,Wholesale
1986 Q2,F.Wholesale,34 Machinery and Equipment Wholesaling,85.7,Wholesale
1986 Q2,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,24.4,Wholesale
1986 Q2,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",55.6,Wholesale
1986 Q2,F.Wholesale,37 Other Goods Wholesaling,73,Wholesale
1986 Q2,F.Wholesale,38 Commission-Based Wholesaling,3.5,Wholesale
1986 Q2,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,9.6,Retail Trade
1986 Q2,G.MVMVPR,40 Fuel Retailing,37.7,Retail Trade
1986 Q2,G.MVMVPR,41 Food Retailing,214.1,Retail Trade
1986 Q2,G.MVMVPR,42 Other Store-Based Retailing,431.1,Retail Trade
1986 Q2,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,1.2,Retail Trade
1986 Q2,H.AFS,44 Accommodation,59.5,Accommodation&Food
1986 Q2,H.AFS,45 Food and Beverage Services,288.5,Accommodation&Food
1986 Q2,I.TPW,46 Road Transport,157.2,Transport
1986 Q2,I.TPW,47 Rail Transport,66.9,Transport
1986 Q2,I.TPW,48 Water Transport,7.9,Transport
1986 Q2,I.TPW,49 Air and Space Transport,31.5,Transport
1986 Q2,I.TPW,50 Other Transport,13.6,Transport
1986 Q2,I.TPW,51 Postal and Courier Pick-up and Delivery Services,71.5,Transport
1986 Q2,I.TPW,52 Transport Support Services,51.2,Transport
1986 Q2,I.TPW,53 Warehousing and Storage Services,11.7,Transport
1986 Q2,J.IMT,54 Publishing (except Internet and Music Publishing),42,Media&telecom
1986 Q2,J.IMT,55 Motion Picture and Sound Recording Activities,17.6,Media&telecom
1986 Q2,J.IMT,56 Broadcasting (except Internet),13.8,Media&telecom
1986 Q2,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
1986 Q2,J.IMT,58 Telecommunications Services,76.3,Media&telecom
1986 Q2,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",7.6,Media&telecom
1986 Q2,J.IMT,60 Library and Other Information Services,8.8,Media&telecom
1986 Q2,K.FIS,62 Finance,208.6,Financial
1986 Q2,K.FIS,63 Insurance and Superannuation Funds,60.7,Financial
1986 Q2,K.FIS,64 Auxiliary Finance and Insurance Services,32.9,Financial
1986 Q2,L.RHRES,66 Rental and Hiring Services (except Real Estate),23.9,Retal&Realestate
1986 Q2,L.RHRES,67 Property Operators and Real Estate Services,60.1,Retal&Realestate
1986 Q2,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",275.7,Professional&Scientific
1986 Q2,M.PSTS,70 Computer System Design and Related Services,17.2,Professional&Scientific
1986 Q2,N.ASS,72 Administrative Services,71.1,Administrative
1986 Q2,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",67.6,Administrative
1986 Q2,O.PAS,75 Public Administration,300.9,Public
1986 Q2,O.PAS,76 Defence,28,Public
1986 Q2,O.PAS,"77 Public Order, Safety and Regulatory Services",71.5,Public
1986 Q2,P.EDUTRA,80 Preschool and School Education,319.2,Education
1986 Q2,P.EDUTRA,81 Tertiary Education,112.1,Education
1986 Q2,P.EDUTRA,"82 Adult, Community and Other Education",28.2,Education
1986 Q2,Q.HCSA,84 Hospitals,245.9,Healthcare
1986 Q2,Q.HCSA,85 Medical and Other Health Care Services,141.6,Healthcare
1986 Q2,Q.HCSA,86 Residential Care Services,120,Healthcare
1986 Q2,Q.HCSA,87 Social Assistance Services,80.3,Healthcare
1986 Q2,R.ARS,89 Heritage Activities,76.2,Arts
1986 Q2,R.ARS,90 Creative and Performing Arts Activities,8.3,Arts
1986 Q2,R.ARS,91 Sports and Recreation Activities,37.5,Arts
1986 Q2,R.ARS,92 Gambling Activities,19.4,Arts
1986 Q2,S.Other,94 Repair and Maintenance,180.3,Other
1986 Q2,S.Other,95 Personal and Other Services,118.6,Other
1986 Q2,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,13.8,Other
1986 Q3,A.AFF,01 Agriculture,372.8,Agriculture
1986 Q3,A.AFF,02 Aquaculture,3.8,Agriculture
1986 Q3,A.AFF,03 Forestry and Logging,8.6,Agriculture
1986 Q3,A.AFF,"04 Fishing, Hunting and Trapping",8.7,Agriculture
1986 Q3,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",20.7,Agriculture
1986 Q3,B.MINING,06 Coal Mining,32.2,Mining
1986 Q3,B.MINING,07 Oil and Gas Extraction,1.5,Mining
1986 Q3,B.MINING,08 Metal Ore Mining,37.4,Mining
1986 Q3,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,11.6,Mining
1986 Q3,B.MINING,10 Exploration and Other Mining Support Services,12.8,Mining
1986 Q3,C.MANU,11Food Product Manufacturing,154.2,Manufacturing
1986 Q3,C.MANU,12Beverage and Tobacco Product Manufacturing,19,Manufacturing
1986 Q3,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",130.2,Manufacturing
1986 Q3,C.MANU,14Wood Product Manufacturing,49,Manufacturing
1986 Q3,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",28.4,Manufacturing
1986 Q3,C.MANU,16Printing (including the Reproduction of Recorded Media),52.6,Manufacturing
1986 Q3,C.MANU,17Petroleum and Coal Product Manufacturing,6,Manufacturing
1986 Q3,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,45,Manufacturing
1986 Q3,C.MANU,19Polymer Product and Rubber Product Manufacturing,52.1,Manufacturing
1986 Q3,C.MANU,20Non-Metallic Mineral Product Manufacturing,52.3,Manufacturing
1986 Q3,C.MANU,21Primary Metal and Metal Product Manufacturing,75.2,Manufacturing
1986 Q3,C.MANU,22Fabricated Metal Product Manufacturing,101.1,Manufacturing
1986 Q3,C.MANU,23Transport Equipment Manufacturing,118.1,Manufacturing
1986 Q3,C.MANU,24Machinery and Equipment Manufacturing,119.1,Manufacturing
1986 Q3,C.MANU,25Furniture and Other Manufacturing,67.4,Manufacturing
1986 Q3,D.EGWWS,26Electricity Supply,84.2,"Electricity,Gas"
1986 Q3,D.EGWWS,27Gas Supply,9.6,"Electricity,Gas"
1986 Q3,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",43.7,"Electricity,Gas"
1986 Q3,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",9.7,"Electricity,Gas"
